Open Date,Close Date,Symbol,Action,Units/Lots,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(EUR),Min(pips),Min(EUR),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(EUR)
12/13/2024 18:00,12/13/2024 18:33,BTCUSD,Sell,0.020,99884.24000,100675.04000,0.0000,0.0000,-790.8,-15.07,-0.57,"Master EA|BTCUSD|15m|Engulfing[sl 100577.23]",8,00:00:33:54,,,,,,,,,,,,
12/13/2024 10:57,12/13/2024 16:25,XAUUSD,Sell,0.030,2674.20000,2659.21000,-0.2000,0.0000,1499.0,42.63,1.63,"Master EA|XAUUSD|15m|High-Low B[tp 2659.34]",0,00:05:28:09,,,,,,,,,,,,
12/12/2024 21:22,12/13/2024 03:51,BTCUSD,Sell,0.010,100230.34000,99264.59000,0.0000,0.0000,965.8,9.23,0.35,"Master EA|BTCUSD|15m|High-Low B[tp 99263.07]",5,00:06:28:57,,,,,,,,,,,,
12/12/2024 18:00,12/12/2024 19:06,BTCUSD,Buy,0.030,102117.69000,101362.99000,0.0000,0.0000,-754.7,-21.53,-0.82,"Master EA|BTCUSD|1h|High-Low Br[sl 101375.51]",6,00:01:05:44,,,,,,,,,,,,
12/12/2024 17:43,12/12/2024 19:00,XAUUSD,Sell,0.010,2675.06000,2684.16000,-0.0600,0.0000,-910.0,-8.72,-0.33,"Master EA|XAUUSD|15m|High-Low B[sl 2684.16]",0,00:01:16:56,,,,,,,,,,,,
12/12/2024 18:00,12/12/2024 18:16,BTCUSD,Buy,0.020,102040.68000,102640.03000,0.0000,0.0000,599.4,11.43,0.43,"Master EA|BTCUSD|15m|High-Low B[tp 102634.27]",5,00:00:16:00,,,,,,,,,,,,
12/12/2024 04:00,12/12/2024 16:10,XAUUSD,Sell,0.010,2710.91000,2693.53000,-0.0600,0.0000,1738.0,16.52,0.63,"Master EA|XAUUSD|1h|Engulfing[tp 2694.25]",3,00:12:10:57,,,,,,,,,,,,
12/12/2024 02:21,12/12/2024 16:01,XAUUSD,Buy,0.010,2721.49000,2696.65000,-0.0600,0.0000,-2484.0,-23.75,-0.90,"Master EA|XAUUSD|4h|High-Low Br[sl 2696.60]",2,00:13:39:47,,,,,,,,,,,,
12/12/2024 13:11,12/12/2024 15:16,BTCUSD,Sell,0.020,100391.61000,101090.01000,0.0000,0.0000,-698.4,-13.33,-0.50,"Master EA|BTCUSD|15m|High-Low B[sl 101106.12]",5,00:02:05:47,,,,,,,,,,,,
12/12/2024 05:00,12/12/2024 05:03,BTCUSD,Buy,0.020,101996.80000,101372.29000,0.0000,0.0000,-624.5,-11.89,-0.45,"Master EA|BTCUSD|15m|Engulfing[sl 101381.30]",8,00:00:03:55,,,,,,,,,,,,
12/11/2024 22:02,12/12/2024 03:47,BTCUSD,Buy,0.020,101555.31000,100550.31000,0.0000,-1.0800,-1005.0,-20.21,-0.75,"Master EA|BTCUSD|1h|High-Low Br[sl 100544.39]",6,00:05:45:11,,,,,,,,,,,,
12/11/2024 17:30,12/11/2024 19:58,BTCUSD,Buy,0.020,100603.40000,99897.42000,0.0000,0.0000,-706.0,-13.46,-0.50,"Master EA|BTCUSD|15m|Engulfing[sl 99909.80]",8,00:02:28:35,,,,,,,,,,,,
12/11/2024 17:21,12/11/2024 18:23,BTCUSD,Buy,0.020,100436.09000,101102.74000,0.0000,0.0000,666.7,12.71,0.47,"Master EA|BTCUSD|15m|High-Low B[tp 101072.38]",5,00:01:01:45,,,,,,,,,,,,
12/11/2024 10:42,12/11/2024 17:11,BTCUSD,Buy,0.010,98331.79000,99914.72000,0.0000,0.0000,1582.9,15.08,0.56,"Master EA|BTCUSD|15m|High-Low B[tp 99917.92]",5,00:06:28:22,,,,,,,,,,,,
12/10/2024 22:31,12/10/2024 23:00,US500,Sell,3.900,6033.60000,6038.50000,0.0000,0.0000,-19.6,-18.15,-0.68,"Master EA|US500|30m|High-Low Br[sl 6038.14]",11,00:00:28:34,,,,,,,,,,,,
12/10/2024 19:00,12/10/2024 19:06,BTCUSD,Buy,0.010,96320.86000,95048.19000,0.0000,0.0000,-1272.7,-12.11,-0.45,"Master EA|BTCUSD|15m|Engulfing[sl 95056.55]",8,00:00:06:15,,,,,,,,,,,,
12/10/2024 16:32,12/10/2024 16:39,BTCUSD,Buy,0.010,98269.01000,97215.07000,0.0000,0.0000,-1053.9,-10.01,-0.37,"Master EA|BTCUSD|15m|High-Low B[sl 97192.30]",5,00:00:06:58,,,,,,,,,,,,
12/09/2024 11:50,12/10/2024 14:09,XAUUSD,Buy,0.030,2657.23000,2678.92000,-0.2000,-0.9300,2169.0,60.66,2.29,"Master EA|XAUUSD|1h|High-Low Br[tp 2678.51]",1,01:02:19:19,,,,,,,,,,,,
12/10/2024 12:52,12/10/2024 13:18,XAUUSD,Buy,0.030,2676.60000,2670.81000,-0.2000,0.0000,-579.0,-16.70,-0.63,"Master EA|XAUUSD|15m|High-Low B[sl 2670.81]",0,00:00:25:20,,,,,,,,,,,,
12/09/2024 18:00,12/09/2024 23:01,BTCUSD,Sell,0.010,97777.52000,96059.13000,0.0000,0.0000,1718.4,16.28,0.61,"Master EA|BTCUSD|1h|Engulfing[tp 96057.25]",9,00:05:01:48,,,,,,,,,,,,
12/09/2024 17:48,12/09/2024 22:52,BTCUSD,Sell,0.010,97544.15000,96320.00000,0.0000,0.0000,1224.2,11.60,0.44,"Master EA|BTCUSD|15m|High-Low B[tp 96329.26]",5,00:05:03:58,,,,,,,,,,,,
12/09/2024 17:46,12/09/2024 17:48,US500,Sell,5.500,6065.50000,6062.80000,0.0000,0.0000,10.8,14.04,0.54,"Master EA|US500|30m|High-Low Br[tp 6062.54]",11,00:00:01:19,,,,,,,,,,,,
12/09/2024 16:45,12/09/2024 17:16,BTCUSD,Buy,0.010,99806.21000,98941.30000,0.0000,0.0000,-864.9,-8.18,-0.31,"Master EA|BTCUSD|15m|High-Low B[sl 98954.13]",5,00:00:31:10,,,,,,,,,,,,
12/09/2024 11:48,12/09/2024 16:47,XAUUSD,Buy,0.020,2655.67000,2672.83000,-0.1400,0.0000,1716.0,32.31,1.24,"Master EA|XAUUSD|15m|High-Low B[tp 2672.82]",0,00:04:58:54,,,,,,,,,,,,
12/09/2024 03:00,12/09/2024 05:54,BTCUSD,Sell,0.020,99733.83000,98519.78000,0.0000,0.0000,1214.1,23.03,0.89,"Master EA|BTCUSD|1h|Engulfing[tp 98531.97]",9,00:02:54:16,,,,,,,,,,,,
12/09/2024 02:00,12/09/2024 02:16,BTCUSD,Buy,0.030,101268.22000,100695.09000,0.0000,0.0000,-573.1,-16.28,-0.63,"Master EA|BTCUSD|15m|Engulfing[sl 100729.38]",8,00:00:16:06,,,,,,,,,,,,
12/06/2024 01:00,12/06/2024 19:39,BTCUSD,Sell,0.010,96822.75000,99867.12000,0.0000,0.0000,-3044.4,-28.82,-1.10,"Master EA|BTCUSD|1h|Engulfing[sl 99865.73]",9,00:18:39:33,,,,,,,,,,,,
12/06/2024 15:45,12/06/2024 16:57,BTCUSD,Buy,0.020,98871.09000,99593.34000,0.0000,0.0000,722.3,13.66,0.52,"Master EA|BTCUSD|15m|Engulfing[tp 99598.24]",8,00:01:12:04,,,,,,,,,,,,
12/06/2024 03:08,12/06/2024 05:11,XAUUSD,Sell,0.040,2620.09000,2627.83000,-0.2600,0.0000,-774.0,-29.53,-1.12,"Master EA|XAUUSD|1h|High-Low Br[sl 2627.74]",1,00:02:02:14,,,,,,,,,,,,
12/06/2024 00:30,12/06/2024 00:31,BTCUSD,Sell,0.010,94084.66000,96198.98000,0.0000,0.0000,-2114.3,-19.97,-0.75,"Master EA|BTCUSD|15m|Engulfing[sl 96173.07]",8,00:00:01:58,,,,,,,,,,,,
12/06/2024 00:28,12/06/2024 00:31,BTCUSD,Sell,0.020,94175.82000,95660.93000,0.0000,0.0000,-1485.1,-28.05,-1.04,"Master EA|BTCUSD|1h|High-Low Br[sl 95622.21]",6,00:00:03:27,,,,,,,,,,,,
12/06/2024 00:28,12/06/2024 00:28,BTCUSD,Sell,0.010,94175.82000,93187.56000,0.0000,0.0000,988.3,9.33,0.35,"Master EA|BTCUSD|15m|High-Low B[tp 93374.15]",5,00:00:00:10,,,,,,,,,,,,
12/05/2024 08:00,12/05/2024 21:53,BTCUSD,Buy,0.010,102548.57000,99243.24000,0.0000,0.0000,-3305.3,-31.22,-1.15,"Master EA|BTCUSD|4h|Engulfing[sl 99253.07]",10,00:13:53:41,,,,,,,,,,,,
12/05/2024 17:41,12/05/2024 17:50,XAUUSD,Sell,0.040,2632.56000,2636.57000,-0.2600,0.0000,-401.0,-15.44,-0.57,"Master EA|XAUUSD|15m|High-Low B[sl 2636.20]",0,00:00:08:34,,,,,,,,,,,,
12/05/2024 17:30,12/05/2024 17:49,BTCUSD,Sell,0.010,102251.94000,101310.37000,0.0000,0.0000,941.6,8.92,0.33,"Master EA|BTCUSD|15m|Engulfing[tp 101319.26]",8,00:00:19:42,,,,,,,,,,,,
12/05/2024 05:15,12/05/2024 08:20,BTCUSD,Buy,0.010,102921.59000,101632.73000,0.0000,0.0000,-1288.9,-12.25,-0.45,"Master EA|BTCUSD|15m|Engulfing[sl 101569.60]",8,00:03:05:34,,,,,,,,,,,,
12/05/2024 05:00,12/05/2024 05:06,BTCUSD,Buy,0.010,101286.11000,103033.13000,0.0000,0.0000,1747.0,16.60,0.61,"Master EA|BTCUSD|1h|Engulfing[tp 103033.62]",9,00:00:06:44,,,,,,,,,,,,
12/05/2024 04:45,12/05/2024 05:06,BTCUSD,Buy,0.010,101410.45000,102518.23000,0.0000,0.0000,1107.8,10.53,0.39,"Master EA|BTCUSD|15m|Engulfing[tp 102507.84]",8,00:00:21:26,,,,,,,,,,,,
12/04/2024 22:20,12/05/2024 04:41,BTCUSD,Buy,0.010,98815.18000,101092.55000,0.0000,-0.5200,2277.4,21.12,0.79,"Master EA|BTCUSD|4h|High-Low Br[tp 100968.30]",7,00:06:21:02,,,,,,,,,,,,
12/04/2024 22:13,12/05/2024 04:41,BTCUSD,Buy,0.030,98289.47000,100926.98000,0.0000,-1.5500,2637.5,73.65,2.83,"Master EA|BTCUSD|1h|High-Low Br[tp 100876.95]",6,00:06:27:40,,,,,,,,,,,,
12/05/2024 04:29,12/05/2024 04:33,BTCUSD,Buy,0.010,99346.57000,100267.98000,0.0000,0.0000,921.4,8.75,0.34,"Master EA|BTCUSD|15m|High-Low B[tp 100258.57]",5,00:00:04:12,,,,,,,,,,,,
12/04/2024 21:43,12/04/2024 22:02,BTCUSD,Buy,0.030,97047.46000,97524.76000,0.0000,0.0000,477.3,13.62,0.53,"Master EA|BTCUSD|15m|High-Low B[tp 97518.74]",5,00:00:18:49,,,,,,,,,,,,
12/04/2024 18:16,12/04/2024 18:50,BTCUSD,Sell,0.030,95270.57000,94688.05000,0.0000,0.0000,582.5,16.61,0.65,"Master EA|BTCUSD|15m|High-Low B[tp 94745.61]",5,00:00:33:54,,,,,,,,,,,,
12/04/2024 17:26,12/04/2024 18:19,XAUUSD,Buy,0.030,2655.72000,2651.36000,-0.2000,0.0000,-436.0,-12.63,-0.49,"Master EA|XAUUSD|15m|High-Low B[sl 2651.36]",0,00:00:53:32,,,,,,,,,,,,
12/04/2024 16:45,12/04/2024 16:59,BTCUSD,Buy,0.030,96443.97000,95933.61000,0.0000,0.0000,-510.4,-14.59,-0.56,"Master EA|BTCUSD|15m|Engulfing[sl 95936.37]",8,00:00:14:32,,,,,,,,,,,,
12/04/2024 15:03,12/04/2024 15:17,XAUUSD,Sell,0.030,2635.11000,2639.68000,-0.2000,0.0000,-457.0,-13.26,-0.51,"Master EA|XAUUSD|15m|High-Low B[sl 2639.61]",0,00:00:13:48,,,,,,,,,,,,
12/04/2024 07:26,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,0.40,0,"Dividend US500 04 Dec 2024",0,00:00:00:00,,,,,,,,,,,,
12/03/2024 23:07,12/04/2024 06:57,US500,Buy,3.500,6053.30000,6058.10000,0.0000,-3.0300,19.2,12.95,0.50,"Master EA|US500|30m|High-Low Br[tp 6057.97]",11,00:07:50:04,,,,,,,,,,,,
12/04/2024 03:34,12/04/2024 04:14,BTCUSD,Buy,0.010,96346.96000,95455.23000,0.0000,0.0000,-891.7,-8.49,-0.33,"Master EA|BTCUSD|15m|High-Low B[sl 95465.68]",5,00:00:39:09,,,,,,,,,,,,
12/04/2024 03:45,12/04/2024 04:03,BTCUSD,Buy,0.020,96585.43000,95999.37000,0.0000,0.0000,-586.1,-11.15,-0.43,"Master EA|BTCUSD|15m|Engulfing[sl 96007.31]",8,00:00:18:42,,,,,,,,,,,,
12/03/2024 17:25,12/03/2024 17:27,BTCUSD,Buy,0.030,96348.77000,95883.68000,0.0000,0.0000,-465.1,-13.29,-0.51,"Master EA|BTCUSD|15m|High-Low B[sl 95886.48]",5,00:00:02:11,,,,,,,,,,,,
12/03/2024 15:55,12/03/2024 16:53,XAUUSD,Buy,0.030,2651.92000,2646.71000,-0.2000,0.0000,-521.0,-15.06,-0.57,"Master EA|XAUUSD|15m|High-Low B[sl 2646.83]",0,00:00:58:39,,,,,,,,,,,,
12/03/2024 16:45,12/03/2024 16:50,BTCUSD,Buy,0.020,94708.89000,95437.81000,0.0000,0.0000,728.9,13.86,0.53,"Master EA|BTCUSD|15m|Engulfing[tp 95434.07]",8,00:00:05:13,,,,,,,,,,,,
12/03/2024 15:41,12/03/2024 16:50,BTCUSD,Sell,0.010,94329.62000,95320.84000,0.0000,0.0000,-991.2,-9.42,-0.36,"Master EA|BTCUSD|15m|High-Low B[sl 95189.22]",5,00:01:08:49,,,,,,,,,,,,
12/03/2024 16:00,12/03/2024 16:07,BTCUSD,Sell,0.020,93695.20000,94287.53000,0.0000,0.0000,-592.3,-11.26,-0.43,"Master EA|BTCUSD|15m|Engulfing[sl 94283.75]",8,00:00:07:49,,,,,,,,,,,,
12/03/2024 13:00,12/03/2024 15:50,BTCUSD,Sell,0.030,94727.19000,94226.78000,0.0000,0.0000,500.4,14.27,0.54,"Master EA|BTCUSD|15m|Engulfing[tp 94244.16]",8,00:02:50:07,,,,,,,,,,,,
12/02/2024 10:17,12/02/2024 16:32,BTCUSD,Sell,0.060,95705.16000,96186.57000,0.0000,0.0000,-481.4,-27.52,-1.03,"Master EA|BTCUSD|1h|High-Low Br[sl 96182.76]",6,00:06:14:31,,,,,,,,,,,,
12/02/2024 02:43,12/02/2024 13:15,XAUUSD,Sell,0.020,2632.52000,2641.66000,-0.1400,0.0000,-914.0,-17.51,-0.65,"Master EA|XAUUSD|15m|High-Low B[sl 2641.45]",0,00:10:31:53,,,,,,,,,,,,
12/02/2024 10:17,12/02/2024 10:40,BTCUSD,Sell,0.020,95712.20000,95032.97000,0.0000,0.0000,679.2,12.93,0.49,"Master EA|BTCUSD|15m|High-Low B[tp 95043.27]",5,00:00:22:41,,,,,,,,,,,,
12/02/2024 05:53,12/02/2024 06:10,BTCUSD,Sell,0.020,96788.08000,96227.17000,0.0000,0.0000,560.9,10.66,0.40,"Master EA|BTCUSD|15m|High-Low B[tp 96229.13]",5,00:00:16:32,,,,,,,,,,,,
11/29/2024 05:00,12/02/2024 01:25,XAUUSD,Buy,0.020,2657.63000,2645.88000,-0.1400,-0.6200,-1175.0,-23.05,-0.86,"Master EA|XAUUSD|1h|Engulfing[sl 2645.82]",3,02:20:25:31,,,,,,,,,,,,
11/29/2024 13:47,11/30/2024 03:05,BTCUSD,Buy,0.040,97462.02000,96752.57000,0.0000,-4.6100,-709.5,-31.44,-1.16,"Master EA|BTCUSD|1h|High-Low Br[sl 96803.80]",6,00:13:18:00,,,,,,,,,,,,
11/29/2024 17:16,11/29/2024 18:15,US500,Buy,2.700,6028.10000,6034.60000,0.0000,0.0000,26.0,16.63,0.62,"Master EA|US500|30m|High-Low Br[tp 6034.44]",11,00:00:59:52,,,,,,,,,,,,
11/29/2024 17:16,11/29/2024 17:22,US500,Buy,8.000,6028.10000,6024.30000,0.0000,0.0000,-15.2,-28.79,-1.06,"Master EA|US500|1h|High-Low Bre[sl 6024.37]",12,00:00:06:34,,,,,,,,,,,,
11/29/2024 04:22,11/29/2024 16:45,XAUUSD,Buy,0.030,2658.74000,2652.32000,-0.2000,0.0000,-642.0,-18.45,-0.67,"Master EA|XAUUSD|15m|High-Low B[sl 2652.49]",0,00:12:23:22,,,,,,,,,,,,
11/29/2024 13:25,11/29/2024 14:10,BTCUSD,Buy,0.030,96966.52000,97489.02000,0.0000,0.0000,522.5,14.85,0.55,"Master EA|BTCUSD|15m|High-Low B[tp 97485.98]",5,00:00:44:43,,,,,,,,,,,,
11/29/2024 04:10,11/29/2024 09:59,BTCUSD,Buy,0.020,96313.12000,95633.43000,0.0000,0.0000,-679.7,-12.85,-0.47,"Master EA|BTCUSD|15m|High-Low B[sl 95627.54]",5,00:05:49:15,,,,,,,,,,,,
11/25/2024 20:00,11/29/2024 04:22,XAUUSD,Sell,0.010,2627.80000,2661.79000,-0.0600,1.1900,-3399.0,-31.03,-1.12,"Master EA|XAUUSD|4h|Engulfing[sl 2661.69]",4,03:08:22:36,,,,,,,,,,,,
11/28/2024 12:02,11/28/2024 13:47,BTCUSD,Sell,0.020,94847.52000,95489.90000,0.0000,0.0000,-642.4,-12.18,-0.44,"Master EA|BTCUSD|15m|High-Low B[sl 95493.27]",5,00:01:45:09,,,,,,,,,,,,
11/27/2024 17:45,11/27/2024 18:37,BTCUSD,Buy,0.020,95676.97000,96444.30000,0.0000,0.0000,767.3,14.52,0.52,"Master EA|BTCUSD|15m|Engulfing[tp 96441.26]",8,00:00:52:50,,,,,,,,,,,,
11/27/2024 16:37,11/27/2024 17:54,BTCUSD,Buy,0.010,94885.64000,95966.11000,0.0000,0.0000,1080.5,10.21,0.37,"Master EA|BTCUSD|15m|High-Low B[tp 95959.23]",5,00:01:16:08,,,,,,,,,,,,
11/27/2024 04:24,11/27/2024 17:36,US500,Buy,1.100,6026.70000,6001.20000,0.0000,0.0000,-102.0,-26.59,-0.96,"Master EA|US500|4h|High-Low Bre[sl 6001.00]",14,00:13:12:05,,,,,,,,,,,,
11/27/2024 07:31,11/27/2024 15:51,XAUUSD,Buy,0.030,2642.06000,2656.98000,-0.2000,0.0000,1492.0,42.22,1.54,"Master EA|XAUUSD|15m|High-Low B[tp 2656.96]",0,00:08:20:20,,,,,,,,,,,,
11/27/2024 04:24,11/27/2024 10:22,US500,Buy,1.900,6026.70000,6011.20000,0.0000,0.0000,-62.0,-27.97,-1.01,"Master EA|US500|2h|High-Low Bre[sl 6011.53]",13,00:05:57:32,,,,,,,,,,,,
11/27/2024 04:24,11/27/2024 06:50,US500,Buy,3.000,6026.70000,6017.50000,0.0000,0.0000,-36.8,-26.33,-0.94,"Master EA|US500|1h|High-Low Bre[sl 6017.31]",12,00:02:25:28,,,,,,,,,,,,
11/26/2024 22:46,11/27/2024 04:25,US500,Buy,2.600,6020.50000,6027.20000,0.0000,-2.2600,26.8,14.36,0.52,"Master EA|US500|30m|High-Low Br[tp 6027.04]",11,00:05:38:54,,,,,,,,,,,,
11/26/2024 22:06,11/27/2024 03:47,BTCUSD,Sell,0.010,91346.86000,92691.42000,0.0000,-0.3600,-1344.6,-13.19,-0.47,"Master EA|BTCUSD|15m|High-Low B[sl 92693.12]",5,00:05:41:11,,,,,,,,,,,,
11/27/2024 03:32,,,Deposit,0.000,0.00000,0.00000,0.0000,0.0000,0.0,0.92,0,"Dividend US500 27 Nov 2024",0,00:00:00:00,,,,,,,,,,,,
11/26/2024 10:21,11/26/2024 11:17,BTCUSD,Sell,0.010,92539.92000,93690.69000,0.0000,0.0000,-1150.8,-10.95,-0.39,"Master EA|BTCUSD|15m|High-Low B[sl 93686.94]",5,00:00:56:08,,,,,,,,,,,,
11/25/2024 17:00,11/25/2024 23:45,BTCUSD,Sell,0.010,95289.60000,93857.80000,0.0000,0.0000,1431.8,13.65,0.49,"Master EA|BTCUSD|1h|Engulfing[tp 93859.10]",9,00:06:45:28,,,,,,,,,,,,
11/25/2024 20:21,11/25/2024 21:32,XAUUSD,Sell,0.020,2618.10000,2625.25000,-0.1400,0.0000,-715.0,-13.75,-0.49,"Master EA|XAUUSD|15m|High-Low B[sl 2625.08]",0,00:01:10:57,,,,,,,,,,,,
11/25/2024 17:00,11/25/2024 20:23,XAUUSD,Sell,0.010,2641.45000,2616.75000,-0.0600,0.0000,2470.0,23.48,0.84,"Master EA|XAUUSD|1h|Engulfing[tp 2617.17]",3,00:03:23:10,,,,,,,,,,,,
11/25/2024 17:15,11/25/2024 17:29,BTCUSD,Sell,0.020,95169.57000,96058.43000,0.0000,0.0000,-888.9,-16.91,-0.60,"Master EA|BTCUSD|15m|Engulfing[sl 96061.87]",8,00:00:14:40,,,,,,,,,,,,
11/25/2024 17:00,11/25/2024 17:12,BTCUSD,Sell,0.020,95314.85000,94579.36000,0.0000,0.0000,735.5,14.02,0.50,"Master EA|BTCUSD|15m|Engulfing[tp 94589.99]",8,00:00:12:39,,,,,,,,,,,,
11/25/2024 16:53,11/25/2024 17:00,BTCUSD,Sell,0.020,95736.80000,95165.83000,0.0000,0.0000,571.0,10.87,0.39,"Master EA|BTCUSD|15m|High-Low B[tp 95189.34]",5,00:00:06:50,,,,,,,,,,,,
11/25/2024 16:45,11/25/2024 16:51,BTCUSD,Sell,0.020,96603.04000,95939.81000,0.0000,0.0000,663.2,12.62,0.46,"Master EA|BTCUSD|15m|Engulfing[tp 95940.06]",8,00:00:06:46,,,,,,,,,,,,
11/25/2024 08:00,11/25/2024 16:44,XAUUSD,Sell,0.010,2664.88000,2634.17000,-0.0600,0.0000,3071.0,29.17,1.07,"Master EA|XAUUSD|4h|Engulfing[tp 2634.44]",4,00:08:44:50,,,,,,,,,,,,
11/25/2024 06:00,11/25/2024 16:18,XAUUSD,Sell,0.010,2671.81000,2650.77000,-0.0600,0.0000,2104.0,19.93,0.74,"Master EA|XAUUSD|1h|Engulfing[tp 2650.79]",3,00:10:18:38,,,,,,,,,,,,
11/25/2024 11:06,11/25/2024 15:05,BTCUSD,Buy,0.020,98572.16000,97863.70000,0.0000,0.0000,-708.5,-13.50,-0.50,"Master EA|BTCUSD|15m|High-Low B[sl 97856.83]",5,00:03:58:41,,,,,,,,,,,,
11/25/2024 02:00,11/25/2024 03:05,XAUUSD,Buy,0.010,2719.84000,2702.68000,-0.0600,0.0000,-1716.0,-16.44,-0.60,"Master EA|XAUUSD|1h|Engulfing[sl 2703.13]",3,00:01:05:31,,,,,,,,,,,,
11/25/2024 01:07,11/25/2024 01:29,BTCUSD,Buy,0.020,98704.57000,98096.30000,0.0000,0.0000,-608.3,-11.59,-0.42,"Master EA|BTCUSD|15m|High-Low B[sl 98097.52]",5,00:00:22:11,,,,,,,,,,,,
11/24/2024 14:29,11/24/2024 17:38,BTCUSD,Sell,0.010,97198.09000,96297.32000,0.0000,0.0000,900.8,8.65,0.32,"Master EA|BTCUSD|15m|High-Low B[tp 96298.18]",5,00:03:09:12,,,,,,,,,,,,
11/22/2024 21:08,11/22/2024 21:41,BTCUSD,Buy,0.030,99632.66000,99072.05000,0.0000,0.0000,-560.6,-16.16,-0.59,"Master EA|BTCUSD|15m|High-Low B[sl 99067.79]",5,00:00:32:20,,,,,,,,,,,,
11/21/2024 20:26,11/22/2024 05:20,BTCUSD,Buy,0.010,98401.22000,99434.29000,0.0000,-0.3900,1033.1,9.47,0.34,"Master EA|BTCUSD|15m|High-Low B[tp 99439.49]",5,00:08:54:29,,,,,,,,,,,,
11/21/2024 14:15,11/21/2024 15:32,US500,Buy,1.400,5933.80000,5945.70000,0.0000,0.0000,47.6,15.83,0.58,"Master EA|US500|30m|High-Low Br[tp 5945.67]",11,00:01:16:35,,,,,,,,,,,,
11/21/2024 13:02,11/21/2024 15:27,BTCUSD,Buy,0.010,98005.20000,97118.66000,0.0000,0.0000,-886.5,-8.43,-0.31,"Master EA|BTCUSD|15m|High-Low B[sl 97134.55]",5,00:02:24:51,,,,,,,,,,,,
11/21/2024 06:15,11/21/2024 06:57,BTCUSD,Buy,0.020,97185.53000,97969.29000,0.0000,0.0000,783.8,14.86,0.54,"Master EA|BTCUSD|15m|Engulfing[tp 97953.11]",8,00:00:42:13,,,,,,,,,,,,
11/19/2024 20:16,11/21/2024 06:04,BTCUSD,Buy,0.010,93584.63000,96603.92000,0.0000,-0.7300,3019.3,27.87,1.03,"Master EA|BTCUSD|4h|High-Low Br[tp 96625.05]",7,01:09:47:41,,,,,,,,,,,,
11/20/2024 15:15,11/21/2024 03:24,BTCUSD,Buy,0.010,94109.01000,95059.91000,0.0000,-0.3700,950.9,8.64,0.32,"Master EA|BTCUSD|15m|High-Low B[tp 95051.91]",5,00:12:08:48,,,,,,,,,,,,
11/19/2024 20:16,11/19/2024 22:53,BTCUSD,Buy,0.030,93584.63000,92625.92000,0.0000,0.0000,-958.7,-27.14,-1.00,"Master EA|BTCUSD|1h|High-Low Br[sl 92624.72]",6,00:02:36:20,,,,,,,,,,,,
11/19/2024 15:03,11/19/2024 15:54,BTCUSD,Buy,0.010,92684.98000,91235.42000,0.0000,0.0000,-1449.6,-13.71,-0.50,"Master EA|BTCUSD|15m|High-Low B[sl 91321.89]",5,00:00:51:28,,,,,,,,,,,,
11/19/2024 15:49,11/19/2024 15:53,US500,Sell,2.500,5851.70000,5844.60000,0.0000,0.0000,28.4,16.78,0.62,"Master EA|US500|30m|High-Low Br[tp 5844.80]",11,00:00:04:33,,,,,,,,,,,,
11/19/2024 15:03,11/19/2024 15:33,BTCUSD,Buy,0.030,92684.98000,91770.79000,0.0000,0.0000,-914.2,-25.92,-0.95,"Master EA|BTCUSD|1h|High-Low Br[sl 91785.68]",6,00:00:30:33,,,,,,,,,,,,
11/18/2024 17:45,11/18/2024 20:32,BTCUSD,Buy,0.010,91952.48000,90829.29000,0.0000,0.0000,-1123.2,-10.60,-0.39,"Master EA|BTCUSD|15m|Engulfing[sl 90832.43]",8,00:02:47:49,,,,,,,,,,,,
11/18/2024 17:43,11/18/2024 18:46,BTCUSD,Buy,0.020,92345.55000,91439.14000,0.0000,0.0000,-906.4,-17.15,-0.62,"Master EA|BTCUSD|15m|High-Low B[sl 91464.46]",5,00:01:03:37,,,,,,,,,,,,
11/18/2024 09:00,11/18/2024 09:29,BTCUSD,Buy,0.030,92146.65000,91560.96000,0.0000,0.0000,-585.7,-16.67,-0.60,"Master EA|BTCUSD|15m|Engulfing[sl 91560.83]",8,00:00:29:21,,,,,,,,,,,,
11/18/2024 08:49,11/18/2024 08:59,BTCUSD,Buy,0.020,91498.71000,92145.98000,0.0000,0.0000,647.3,12.28,0.44,"Master EA|BTCUSD|15m|High-Low B[tp 92146.07]",5,00:00:10:37,,,,,,,,,,,,
11/18/2024 03:00,11/18/2024 03:29,XAUUSD,Buy,0.030,2578.38000,2593.37000,-0.2000,0.0000,1499.0,42.46,1.55,"Master EA|XAUUSD|15m|High-Low B[tp 2593.34]",0,00:00:28:59,,,,,,,,,,,,
11/15/2024 21:47,11/17/2024 04:15,BTCUSD,Buy,0.010,90780.20000,89467.13000,0.0000,-1.0900,-1313.1,-13.55,-0.49,"Master EA|BTCUSD|15m|High-Low B[sl 89471.01]",5,01:06:28:31,,,,,,,,,,,,
11/15/2024 11:07,11/15/2024 11:25,BTCUSD,Buy,0.020,88594.60000,89244.42000,0.0000,0.0000,649.8,12.30,0.45,"Master EA|BTCUSD|15m|High-Low B[tp 89233.45]",5,00:00:17:59,,,,,,,,,,,,
