Open Date,Close Date,Symbol,Action,Units/Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(USD),Min(pips),Min(USD),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(USD)
05/29/2026 18:05,05/29/2026 18:08,XAUUSD,Buy,0.010,0.00000,4589.46000,4580.32000,4589.12000,-0.0800,0.0000,880.0,8.72,0.22,00:00:03:13,,,,,,,,,,,,
05/29/2026 18:05,05/29/2026 18:06,XAUUSD,Buy,0.010,0.00000,0.00000,4580.83000,4574.91000,-0.0800,0.0000,-592.0,-6.00,-0.15,00:00:00:58,,,,,,,,,,,,
05/29/2026 18:05,05/29/2026 18:06,XAUUSD,Buy,0.010,0.00000,0.00000,4581.04000,4574.90000,-0.0800,0.0000,-614.0,-6.22,-0.16,00:00:00:55,,,,,,,,,,,,
05/29/2026 18:05,05/29/2026 18:06,XAUUSD,Buy,0.010,0.00000,0.00000,4580.49000,4574.98000,-0.0800,0.0000,-551.0,-5.59,-0.14,00:00:00:58,,,,,,,,,,,,
05/27/2026 13:46,05/28/2026 01:02,XAUUSD,Sell,0.010,4460.11000,0.00000,4459.54000,4463.39000,-0.0800,1.3600,-385.0,-2.57,-0.06,00:11:15:56,99.3,11h 11m,5914.0,0.07,5529.0,55.29,-385.0,-3.85,93.5,0.0,-5914.00,-59.14
05/27/2026 13:46,05/27/2026 15:22,XAUUSD,Sell,0.010,4461.03000,0.00000,4459.52000,4461.17000,-0.0800,0.0000,-165.0,-1.73,-0.04,00:01:36:02,98.0,1h 34m,3838.0,0.15,3328.0,33.28,-510.0,-5.1000000000000005,86.7,9.0,-3493.00,-34.93
05/27/2026 13:46,05/27/2026 15:22,XAUUSD,Sell,0.010,4460.94000,0.00000,4450.90000,4460.94000,-0.0800,0.0000,-1004.0,-10.12,-0.25,00:01:35:39,92.8,1h 28m,3838.0,0.56,2466.0,24.66,-1372.0,-13.72,64.3,9.6,-3470.00,-34.70
05/27/2026 13:46,05/27/2026 15:22,XAUUSD,Sell,0.010,4459.58000,0.00000,4460.74000,4459.65000,-0.0800,0.0000,109.0,1.01,0.03,00:01:35:59,99.0,1h 35m,3838.0,0.11,3450.0,34.5,-388.0,-3.88,89.9,12.9,-3341.00,-33.41
05/27/2026 13:46,05/27/2026 15:22,XAUUSD,Sell,0.010,4458.64000,0.00000,4455.13000,4458.72000,-0.0800,0.0000,-359.0,-3.67,-0.09,00:01:35:45,96.9,1h 32m,3838.0,0.33,2889.0,28.89,-949.0,-9.49,75.3,15.4,-3248.00,-32.48
05/27/2026 13:46,05/27/2026 15:22,XAUUSD,Sell,0.010,4458.64000,0.00000,4455.02000,4458.75000,-0.0800,0.0000,-373.0,-3.81,-0.09,00:01:35:45,96.9,1h 32m,3838.0,0.33,2878.0,28.78,-960.0,-9.6,75.0,15.3,-3251.00,-32.51
05/27/2026 13:39,05/27/2026 15:21,XAUUSD,Sell,0.010,4456.45000,0.00000,4467.90000,4456.43000,-0.0800,0.0000,1147.0,11.39,0.28,00:01:41:51,99.1,1h 40m,3041.0,0.02,4166.0,41.660000000000004,-98.0,-0.98,97.7,29.2,-3019.00,-30.19
05/27/2026 13:46,05/27/2026 15:21,XAUUSD,Sell,0.010,4455.64000,0.00000,4455.60000,4455.57000,-0.0800,0.0000,3.0,-0.05,0.00,00:01:35:12,99.0,1h 34m,3041.0,0.04,2936.0,29.36,-105.0,-1.05,96.5,3.6,-2933.00,-29.33
05/27/2026 13:46,05/27/2026 15:21,XAUUSD,Sell,0.010,4454.96000,0.00000,4454.96000,4455.32000,-0.0800,0.0000,-36.0,-0.44,-0.01,00:01:35:11,97.9,1h 33m,3041.0,0.06,2872.0,28.72,-169.0,-1.69,94.4,4.4,-2908.00,-29.08
05/27/2026 13:46,05/27/2026 15:21,XAUUSD,Sell,0.010,4454.85000,0.00000,4454.85000,4454.85000,-0.0800,0.0000,0.0,-0.08,0.00,00:01:35:11,97.9,1h 33m,3041.0,0.06,2861.0,0.0,-180.0,-0.0,94.1,5.9,-2861.00,0.00
05/27/2026 13:46,05/27/2026 15:21,XAUUSD,Sell,0.010,4454.85000,0.00000,4454.85000,4454.85000,-0.0800,0.0000,0.0,-0.08,0.00,00:01:35:11,97.9,1h 33m,3041.0,0.06,2861.0,0.0,-180.0,-0.0,94.1,5.9,-2861.00,0.00
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.010,4453.60000,0.00000,4454.96000,4453.45000,-0.0800,0.0000,151.0,1.43,0.04,00:01:33:02,100.0,1h 33m,2721.0,0.00,2872.0,28.72,0.0,0.0,100.0,5.3,-2721.00,-27.21
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.010,4452.90000,0.00000,4455.64000,4453.09000,-0.0800,0.0000,255.0,2.47,0.06,00:01:32:59,100.0,1h 32m,2685.0,0.00,2940.0,29.400000000000002,0.0,0.0,100.0,8.7,-2685.00,-26.85
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.020,4452.96000,0.00000,4455.64000,4453.97000,-0.1400,0.0000,167.0,3.20,0.08,00:01:32:59,100.0,1h 32m,2773.0,0.00,2940.0,58.800000000000004,0.0,0.0,100.0,5.7,-2773.00,-55.46
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.030,4452.51000,0.00000,4454.79000,4452.50000,-0.2200,0.0000,229.0,6.65,0.17,00:01:32:59,100.0,1h 32m,2626.0,0.00,2855.0,85.64999999999999,0.0,0.0,100.0,8.0,-2626.00,-78.78
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.020,4452.44000,0.00000,4455.14000,4452.49000,-0.1400,0.0000,265.0,5.16,0.13,00:01:32:57,100.0,1h 32m,2625.0,0.00,2890.0,57.800000000000004,0.0,0.0,100.0,9.2,-2625.00,-52.50
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.010,4452.10000,0.00000,4454.96000,4452.02000,-0.0800,0.0000,294.0,2.86,0.07,00:01:32:58,100.0,1h 32m,2578.0,0.00,2872.0,28.72,0.0,0.0,100.0,10.2,-2578.00,-25.78
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.010,4451.99000,0.00000,4454.85000,4452.02000,-0.0800,0.0000,283.0,2.75,0.07,00:01:32:58,100.0,1h 32m,2578.0,0.00,2861.0,28.61,0.0,0.0,100.0,9.9,-2578.00,-25.78
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.010,4451.99000,0.00000,4454.85000,4452.06000,-0.0800,0.0000,279.0,2.71,0.07,00:01:32:58,100.0,1h 32m,2582.0,0.00,2861.0,28.61,0.0,0.0,100.0,9.8,-2582.00,-25.82
05/27/2026 13:46,05/27/2026 15:19,XAUUSD,Sell,0.010,4449.14000,0.00000,4454.85000,4449.32000,-0.0800,0.0000,553.0,5.45,0.14,00:01:32:55,100.0,1h 32m,2308.0,0.00,2861.0,28.61,0.0,0.0,100.0,19.3,-2308.00,-23.08
05/27/2026 13:46,05/27/2026 15:18,XAUUSD,Sell,0.020,4438.07000,0.00000,4454.96000,4438.52000,-0.1400,0.0000,1644.0,32.74,0.83,00:01:32:02,100.0,1h 32m,1771.0,0.00,2872.0,57.44,0.0,0.0,100.0,57.2,-1228.00,-24.56
05/27/2026 13:46,05/27/2026 14:56,XAUUSD,Sell,0.010,0.00000,4431.45000,4457.32000,4430.67000,-0.0800,0.0000,2665.0,26.57,0.68,00:01:09:52,100.0,1h 9m,982.0,0.00,2665.0,26.650000000000002,0.0,0.0,100.0,100.0,0.00,0.00
05/27/2026 13:46,05/27/2026 14:42,XAUUSD,Sell,0.010,4442.54000,0.00000,4454.96000,4442.76000,-0.0800,0.0000,1220.0,12.12,0.31,00:00:56:07,100.0,56m,898.0,0.00,2072.0,20.72,0.0,0.0,100.0,58.9,-852.00,-8.52
05/27/2026 13:46,05/27/2026 14:23,XAUUSD,Sell,0.010,0.00000,4441.07000,4454.96000,4440.73000,-0.0800,0.0000,1423.0,14.15,0.36,00:00:37:00,100.0,37m,787.0,0.00,1423.0,14.23,0.0,0.0,100.0,100.0,0.00,0.00
05/27/2026 13:46,05/27/2026 13:49,XAUUSD,Sell,0.010,4448.23000,0.00000,4454.79000,4448.36000,-0.0800,0.0000,643.0,6.35,0.16,00:00:02:54,,,,,,,,,,,,
05/27/2026 13:46,05/27/2026 13:48,XAUUSD,Sell,0.010,0.00000,4445.04000,4454.96000,4445.05000,-0.0800,0.0000,991.0,9.83,0.25,00:00:02:17,,,,,,,,,,,,
05/26/2026 20:58,05/26/2026 21:03,XAUUSD,Sell,0.010,4487.21000,0.00000,4491.63000,4487.24000,-0.0800,0.0000,439.0,4.31,0.11,00:00:04:37,60.0,2m,150.0,0.18,589.0,5.89,-106.0,-1.06,84.7,78.4,-150.00,-1.50
05/26/2026 02:10,05/26/2026 03:30,XAUUSD,Buy,0.010,0.00000,4550.55000,4579.10000,4550.69000,-0.0800,0.0000,-2841.0,-28.49,-0.73,00:01:19:34,2.5,1m,3693.0,67.57,54.0,0.54,-3639.0,-36.39,1.5,21.6,-2895.00,-28.95
05/26/2026 02:10,05/26/2026 03:19,XAUUSD,Buy,0.010,0.00000,4546.40000,4577.81000,4546.62000,-0.0800,0.0000,-3119.0,-31.27,-0.79,00:01:09:19,8.7,6m,3693.0,19.19,183.0,1.83,-3510.0,-35.1,5.0,10.6,-3302.00,-33.02
05/25/2026 02:07,05/25/2026 02:58,XAUUSD,Buy,0.010,4569.99000,0.00000,4569.47000,4569.19000,-0.0800,0.0000,-28.0,-0.36,-0.01,00:00:51:22,96.1,49m,1170.0,0.23,953.0,9.53,-217.0,-2.17,81.5,16.2,-981.00,-9.81
05/25/2026 02:03,05/25/2026 02:58,XAUUSD,Buy,0.010,4570.01000,0.00000,4568.50000,4569.24000,-0.0800,0.0000,74.0,0.66,0.02,00:00:55:00,96.4,53m,1170.0,0.11,1050.0,10.5,-120.0,-1.2,89.7,16.6,-976.00,-9.76
05/25/2026 02:06,05/25/2026 02:58,XAUUSD,Buy,0.010,4570.05000,0.00000,4568.54000,4569.52000,-0.0800,0.0000,98.0,0.90,0.02,00:00:52:27,98.1,51m,1170.0,0.12,1046.0,10.46,-124.0,-1.24,89.4,19.0,-948.00,-9.48
05/25/2026 02:06,05/25/2026 02:58,XAUUSD,Buy,0.010,4570.61000,0.00000,4568.53000,4570.06000,-0.0800,0.0000,153.0,1.45,0.04,00:00:52:17,98.1,51m,1170.0,0.12,1047.0,10.47,-123.0,-1.23,89.5,23.6,-894.00,-8.94
05/25/2026 02:07,05/25/2026 02:18,XAUUSD,Buy,0.010,4574.15000,0.00000,4568.94000,4574.07000,-0.0800,0.0000,513.0,5.05,0.13,00:00:11:39,100.0,11m,278.0,0.00,791.0,7.91,0.0,0.0,100.0,64.9,-278.00,-2.78
05/25/2026 02:07,05/25/2026 02:09,XAUUSD,Buy,0.010,4573.35000,0.00000,4568.92000,4573.31000,-0.0800,0.0000,439.0,4.31,0.11,00:00:01:53,,,,,,,,,,,,
05/19/2026 16:31,05/20/2026 04:50,XAUUSD,Sell,0.010,4478.19000,0.00000,4478.19000,4478.48000,-0.0800,0.4700,-29.0,0.10,0.00,00:12:18:59,4.1,30m,3581.0,2.94,1148.0,11.48,-3369.0,-33.69,25.4,73.9,-1177.00,-11.77
05/19/2026 16:31,05/19/2026 16:55,XAUUSD,Sell,0.010,0.00000,0.00000,4478.19000,4504.75000,-0.0800,0.0000,-2656.0,-26.64,-0.67,00:00:23:38,34.8,8m,3114.0,5.80,458.0,4.58,-2656.0,-26.560000000000002,14.7,0.0,-3114.00,-31.14
05/19/2026 16:31,05/19/2026 16:53,XAUUSD,Sell,0.010,0.00000,0.00000,4478.19000,4495.85000,-0.0800,0.0000,-1766.0,-17.74,-0.45,00:00:21:38,38.1,8m,2224.0,3.86,458.0,4.58,-1766.0,-17.66,20.6,0.0,-2224.00,-22.24
05/19/2026 16:31,05/19/2026 16:32,XAUUSD,Sell,0.010,4477.67000,0.00000,4478.19000,4477.64000,-0.0800,0.0000,55.0,0.47,0.01,00:00:01:27,,,,,,,,,,,,
05/19/2026 16:31,05/19/2026 16:31,XAUUSD,Sell,0.010,0.00000,4465.13000,4478.19000,4465.38000,-0.0800,0.0000,1281.0,12.73,0.32,00:00:00:27,,,,,,,,,,,,
05/19/2026 16:31,05/19/2026 16:31,XAUUSD,Sell,0.010,0.00000,4466.35000,4478.19000,4466.69000,-0.0800,0.0000,1150.0,11.42,0.29,00:00:00:22,,,,,,,,,,,,
05/19/2026 16:31,05/19/2026 16:31,XAUUSD,Sell,0.010,0.00000,4468.12000,4478.19000,4467.34000,-0.0800,0.0000,1085.0,10.77,0.27,00:00:00:17,,,,,,,,,,,,
05/19/2026 16:31,05/19/2026 16:31,XAUUSD,Sell,0.010,0.00000,4471.98000,4478.19000,4472.82000,-0.0800,0.0000,537.0,5.29,0.13,00:00:00:03,,,,,,,,,,,,
05/18/2026 03:33,05/18/2026 10:30,XAUUSD,Sell,0.010,4555.25000,0.00000,4503.30000,4556.02000,-0.0800,0.0000,-5272.0,-52.80,-1.32,00:06:56:15,11.1,46m,7720.0,2.58,2159.0,21.59,-5561.0,-55.61,28.0,3.7,-7431.00,-74.31
05/18/2026 03:33,05/18/2026 10:30,XAUUSD,Sell,0.020,4555.31000,0.00000,4501.34000,4555.73000,-0.1400,0.0000,-5439.0,-108.92,-2.66,00:06:56:15,9.2,38m,7720.0,2.93,1963.0,39.26,-5757.0,-115.14,25.4,4.1,-7402.00,-148.04
05/18/2026 03:33,05/18/2026 05:14,XAUUSD,Sell,0.010,4537.03000,0.00000,4505.13000,4537.25000,-0.0800,0.0000,-3212.0,-32.20,-0.78,00:01:40:17,51.5,51m,5554.0,1.37,2342.0,23.42,-3212.0,-32.12,42.2,0.0,-5554.00,-55.54
05/18/2026 03:33,05/18/2026 04:47,XAUUSD,Sell,0.010,4520.65000,0.00000,4503.22000,4520.44000,-0.0800,0.0000,-1722.0,-17.30,-0.42,00:01:13:16,62.2,45m,3962.0,0.84,2151.0,21.51,-1811.0,-18.11,54.3,2.2,-3873.00,-38.73
05/18/2026 03:33,05/18/2026 03:59,XAUUSD,Sell,0.010,4516.31000,0.00000,4498.43000,4516.48000,-0.0800,0.0000,-1805.0,-18.13,-0.44,00:00:25:48,73.1,18m,3477.0,1.08,1672.0,16.72,-1805.0,-18.05,48.1,0.0,-3477.00,-34.77
05/18/2026 03:33,05/18/2026 03:59,XAUUSD,Sell,0.010,4516.18000,0.00000,4505.32000,4516.13000,-0.0800,0.0000,-1081.0,-10.89,-0.26,00:00:25:50,88.5,22m,3442.0,0.46,2361.0,23.61,-1081.0,-10.81,68.6,0.0,-3442.00,-34.42
05/18/2026 03:33,05/18/2026 03:59,XAUUSD,Sell,0.010,4514.31000,0.00000,4498.56000,4514.62000,-0.0800,0.0000,-1606.0,-16.14,-0.39,00:00:25:41,73.1,18m,3309.0,0.96,1685.0,16.85,-1624.0,-16.240000000000002,50.9,0.5,-3291.00,-32.91
05/18/2026 03:33,05/18/2026 03:59,XAUUSD,Sell,0.010,4514.28000,0.00000,4505.98000,4515.28000,-0.0800,0.0000,-930.0,-9.38,-0.22,00:00:25:43,88.5,22m,3357.0,0.38,2427.0,24.27,-930.0,-9.3,72.3,0.0,-3357.00,-33.57
05/18/2026 03:33,05/18/2026 03:59,XAUUSD,Sell,0.010,4514.11000,0.00000,4500.18000,4514.14000,-0.0800,0.0000,-1396.0,-14.04,-0.33,00:00:25:40,77.0,19m,3309.0,0.79,1847.0,18.47,-1462.0,-14.620000000000001,55.8,2.0,-3243.00,-32.43
05/15/2026 16:45,05/18/2026 03:59,XAUUSD,Sell,0.010,4513.73000,0.00000,4515.98000,4513.84000,-0.0800,0.4700,214.0,2.53,0.06,02:11:14:21,1.2,42m,4705.0,1.37,3427.0,34.27,-4705.0,-47.050000000000004,42.1,60.5,-3213.00,-32.13
05/18/2026 03:29,05/18/2026 03:59,XAUUSD,Sell,0.010,4513.53000,0.00000,4515.11000,4513.56000,-0.0800,0.0000,155.0,1.47,0.03,00:00:30:11,93.4,28m,3309.0,0.06,3340.0,33.4,-189.0,-1.8900000000000001,94.6,9.7,-3185.00,-31.85
05/18/2026 03:33,05/18/2026 03:59,XAUUSD,Sell,0.010,4512.37000,0.00000,4505.64000,4512.44000,-0.0800,0.0000,-680.0,-6.88,-0.16,00:00:25:14,88.5,22m,3309.0,0.38,2393.0,23.93,-916.0,-9.16,72.3,7.1,-3073.00,-30.73
05/18/2026 03:33,05/18/2026 03:59,XAUUSD,Sell,0.020,4508.01000,0.00000,4503.76000,4507.92000,-0.1400,0.0000,-416.0,-8.46,-0.20,00:00:25:03,88.0,22m,2621.0,0.19,2205.0,44.1,-416.0,-8.32,84.1,0.0,-2621.00,-52.42
05/18/2026 03:33,05/18/2026 03:56,XAUUSD,Sell,0.010,4503.22000,0.00000,4503.22000,4502.92000,-0.0800,0.0000,30.0,0.22,0.01,00:00:22:38,95.7,21m,2179.0,0.01,2151.0,21.51,-28.0,-0.28,98.7,2.7,-2121.00,-21.21
05/18/2026 03:33,05/18/2026 03:56,XAUUSD,Sell,0.030,4500.49000,0.00000,4502.82000,4500.55000,-0.2200,0.0000,227.0,6.59,0.16,00:00:22:36,95.7,21m,2179.0,0.03,2111.0,63.33,-68.0,-2.04,96.9,13.5,-1884.00,-56.52
05/18/2026 03:33,05/18/2026 03:56,XAUUSD,Sell,0.010,4499.19000,0.00000,4504.52000,4499.53000,-0.0800,0.0000,499.0,4.91,0.12,00:00:22:37,100.0,22m,2179.0,0.00,2281.0,22.81,0.0,0.0,100.0,21.9,-1782.00,-17.82
05/18/2026 03:33,05/18/2026 03:49,XAUUSD,Sell,0.010,4496.06000,0.00000,4501.87000,4496.25000,-0.0800,0.0000,562.0,5.54,0.13,00:00:15:26,100.0,15m,1454.0,0.00,2016.0,20.16,0.0,0.0,100.0,27.9,-1454.00,-14.54
05/18/2026 03:33,05/18/2026 03:36,XAUUSD,Sell,0.020,4502.28000,0.00000,4502.28000,4502.98000,-0.1400,0.0000,-70.0,-1.54,-0.04,00:00:02:14,,,,,,,,,,,,
05/15/2026 03:25,05/18/2026 03:34,XAUUSD,Sell,0.010,0.00000,4496.76000,4638.53000,4493.76000,-0.0800,0.4700,14477.0,145.16,3.57,03:00:08:54,100.0,3d ,4273.0,0.00,14629.0,146.29,0.0,0.0,100.0,99.0,-152.00,-1.52
05/15/2026 03:25,05/15/2026 13:53,XAUUSD,Sell,0.010,4570.96000,0.00000,4635.65000,4570.04000,-0.0800,0.0000,6561.0,65.53,1.64,00:10:27:57,100.0,10h 27m,3202.0,0.00,9763.0,97.63,0.0,0.0,100.0,67.2,-3202.00,-32.02
05/15/2026 03:25,05/15/2026 13:53,XAUUSD,Sell,0.010,4570.32000,0.00000,4638.53000,4570.04000,-0.0800,0.0000,6849.0,68.41,1.74,00:10:27:58,100.0,10h 27m,3202.0,0.00,10051.0,100.51,0.0,0.0,100.0,68.1,-3202.00,-32.02
05/15/2026 03:25,05/15/2026 08:32,XAUUSD,Sell,0.010,0.00000,4575.34000,4635.20000,4575.36000,-0.0800,0.0000,5984.0,59.76,1.54,00:05:06:50,100.0,5h 6m,1381.0,0.00,6558.0,65.58,0.0,0.0,100.0,91.2,-574.00,-5.74
05/15/2026 03:25,05/15/2026 08:17,XAUUSD,Sell,0.010,0.00000,4587.82000,4636.56000,4587.64000,-0.0800,0.0000,4892.0,48.84,1.28,00:04:52:24,100.0,4h 52m,1381.0,0.00,5361.0,53.61,0.0,0.0,100.0,91.3,-469.00,-4.69
05/15/2026 03:25,05/15/2026 03:43,XAUUSD,Sell,0.010,0.00000,4614.45000,4636.56000,4614.08000,-0.0800,0.0000,2248.0,22.40,0.59,00:00:18:24,,,,,,,,,,,,
05/15/2026 03:25,05/15/2026 03:30,XAUUSD,Sell,0.010,0.00000,4623.89000,4636.56000,4623.79000,-0.0800,0.0000,1277.0,12.69,0.34,00:00:05:35,,,,,,,,,,,,
05/15/2026 03:25,05/15/2026 03:30,XAUUSD,Sell,0.010,0.00000,4625.35000,4636.61000,4623.79000,-0.0800,0.0000,1282.0,12.74,0.34,00:00:05:36,,,,,,,,,,,,
05/15/2026 03:25,05/15/2026 03:28,XAUUSD,Sell,0.010,4633.18000,0.00000,4636.83000,4633.24000,-0.0800,0.0000,359.0,3.51,0.09,00:00:03:09,,,,,,,,,,,,
05/15/2026 03:25,05/15/2026 03:25,XAUUSD,Sell,0.010,0.00000,4629.43000,4636.56000,4633.12000,-0.0800,0.0000,344.0,3.36,0.09,00:00:00:04,,,,,,,,,,,,
05/14/2026 23:38,05/15/2026 01:05,XAUUSD,Sell,0.010,0.00000,0.00000,4645.65000,4653.08000,-0.0800,0.4800,-743.0,-7.03,-0.19,00:01:26:13,0.0,0s,743.0,769.23,0.0,0.0,-743.0,-7.43,0.0,0.0,-743.00,-7.43
05/12/2026 18:22,05/12/2026 21:33,XAUUSD,Sell,0.010,0.00000,0.00000,4648.56000,4690.15000,-0.0800,0.0000,-4159.0,-41.67,-1.09,00:03:10:12,0.6,1m,4719.0,7.43,560.0,5.6000000000000005,-4159.0,-41.59,11.9,0.0,-4719.00,-47.19
05/12/2026 18:22,05/12/2026 20:33,XAUUSD,Sell,0.010,0.00000,4677.36000,4645.45000,4677.30000,-0.0800,0.0000,-3185.0,-31.93,-0.83,00:02:11:08,0.8,1m,3899.0,14.66,249.0,2.49,-3650.0,-36.5,6.4,11.9,-3434.00,-34.34
05/12/2026 18:22,05/12/2026 18:25,XAUUSD,Sell,0.010,4647.39000,0.00000,4648.95000,4647.49000,-0.0800,0.0000,146.0,1.38,0.04,00:00:02:46,,,,,,,,,,,,
05/12/2026 18:22,05/12/2026 18:24,XAUUSD,Sell,0.010,4644.90000,0.00000,4646.16000,4645.02000,-0.0800,0.0000,114.0,1.06,0.03,00:00:01:52,,,,,,,,,,,,
05/12/2026 18:22,05/12/2026 18:23,XAUUSD,Sell,0.010,0.00000,4639.39000,4645.45000,4639.32000,-0.0800,0.0000,613.0,6.05,0.16,00:00:00:54,,,,,,,,,,,,
05/12/2026 02:48,05/12/2026 18:22,XAUUSD,Buy,0.010,4647.84000,0.00000,4760.80000,4647.14000,-0.0800,0.0000,-11366.0,-113.74,-2.88,00:15:34:02,3.3,30m,12812.0,11.47,1028.0,10.28,-11784.0,-117.84,8.0,3.3,-12394.00,-123.94
05/12/2026 02:31,05/12/2026 09:00,XAUUSD,Buy,0.010,4707.88000,0.00000,4757.93000,4707.58000,-0.0800,0.0000,-5035.0,-50.43,-1.26,00:06:28:26,16.5,1h 4m,6553.0,3.32,1518.0,15.18,-5035.0,-50.35,23.2,0.0,-6553.00,-65.53
05/12/2026 02:52,05/12/2026 07:54,XAUUSD,Buy,0.010,4715.15000,0.00000,4763.38000,4714.84000,-0.0800,0.0000,-4854.0,-48.62,-1.20,00:05:01:53,8.0,24m,5943.0,5.11,973.0,9.73,-4970.0,-49.7,16.4,2.0,-5827.00,-58.27
05/12/2026 02:52,05/12/2026 07:16,XAUUSD,Buy,0.010,0.00000,4726.29000,4767.20000,4726.32000,-0.0800,0.0000,-4088.0,-40.96,-1.00,00:04:23:23,4.6,12m,5386.0,8.12,591.0,5.91,-4795.0,-47.95,11.0,13.1,-4679.00,-46.79
05/12/2026 02:52,05/12/2026 04:46,XAUUSD,Buy,0.010,0.00000,4730.31000,4767.20000,4730.28000,-0.0800,0.0000,-3692.0,-37.00,-0.90,00:01:53:33,10.6,12m,5215.0,7.82,591.0,5.91,-4624.0,-46.24,11.3,17.9,-4283.00,-42.83
05/12/2026 02:52,05/12/2026 04:26,XAUUSD,Buy,0.010,4740.25000,0.00000,4764.28000,4739.76000,-0.0800,0.0000,-2452.0,-24.60,-0.59,00:01:33:38,24.5,22m,3566.0,3.04,883.0,8.83,-2683.0,-26.830000000000002,24.8,6.5,-3335.00,-33.35
05/12/2026 02:52,05/12/2026 04:04,XAUUSD,Buy,0.010,4746.10000,0.00000,4763.94000,4746.00000,-0.0800,0.0000,-1794.0,-18.02,-0.43,00:01:12:22,32.0,23m,2953.0,2.22,917.0,9.17,-2036.0,-20.36,31.1,8.2,-2711.00,-27.11
05/12/2026 02:52,05/12/2026 03:23,XAUUSD,Buy,0.010,4760.01000,0.00000,4763.40000,4759.30000,-0.0800,0.0000,-410.0,-4.18,-0.10,00:00:31:15,71.0,22m,1673.0,0.72,971.0,9.71,-702.0,-7.0200000000000005,58.0,17.5,-1381.00,-13.81
05/12/2026 02:52,05/12/2026 03:23,XAUUSD,Buy,0.020,4762.06000,0.00000,4762.06000,4760.96000,-0.1400,0.0000,-110.0,-2.34,-0.06,00:00:30:53,80.7,24m,1673.0,0.51,1105.0,22.1,-568.0,-11.36,66.0,27.4,-1215.00,-24.30
05/12/2026 02:52,05/12/2026 03:22,XAUUSD,Buy,0.010,4764.96000,0.00000,4763.40000,4764.92000,-0.0800,0.0000,152.0,1.44,0.03,00:00:30:15,76.7,23m,881.0,0.27,971.0,9.71,-260.0,-2.6,78.9,33.5,-819.00,-8.19
05/12/2026 02:52,05/12/2026 03:22,XAUUSD,Buy,0.010,4766.02000,0.00000,4765.48000,4765.72000,-0.0800,0.0000,24.0,0.16,0.00,00:00:29:57,66.7,19m,881.0,0.61,763.0,7.63,-468.0,-4.68,62.0,40.0,-739.00,-7.39
05/12/2026 02:52,05/12/2026 03:00,XAUUSD,Buy,0.010,4764.84000,0.00000,4763.40000,4764.66000,-0.0800,0.0000,126.0,1.18,0.03,00:00:08:03,87.5,7m,557.0,0.30,427.0,4.2700000000000005,-130.0,-1.3,76.7,46.0,-301.00,-3.01
05/12/2026 02:52,05/12/2026 03:00,XAUUSD,Buy,0.010,4765.68000,0.00000,4763.25000,4765.66000,-0.0800,0.0000,241.0,2.33,0.06,00:00:07:56,87.5,6m,557.0,0.26,442.0,4.42,-115.0,-1.1500000000000001,79.4,63.9,-201.00,-2.01
05/12/2026 02:52,05/12/2026 02:53,XAUUSD,Buy,0.010,4767.81000,0.00000,4763.25000,4768.00000,-0.0800,0.0000,475.0,4.67,0.11,00:00:00:43,,,,,,,,,,,,
05/11/2026 01:03,05/11/2026 01:15,XAUUSD,Sell,0.010,0.00000,0.00000,4678.35000,4687.54000,-0.0800,0.0000,-919.0,-9.27,-0.22,00:00:11:26,,,,,,,,,,,,
05/11/2026 01:03,05/11/2026 01:15,XAUUSD,Sell,0.010,0.00000,0.00000,4678.88000,4687.54000,-0.0800,0.0000,-866.0,-8.74,-0.21,00:00:11:25,,,,,,,,,,,,
05/06/2026 08:56,05/06/2026 15:03,XAUUSD,Buy,0.010,0.00000,0.00000,4657.28000,4685.64000,-0.0800,0.0000,2836.0,28.28,0.68,00:06:06:51,100.0,6h 6m,3882.0,0.00,6445.0,64.45,0.0,0.0,100.0,44.0,-3609.00,-36.09
05/06/2026 08:56,05/06/2026 15:01,XAUUSD,Buy,0.020,4684.99000,0.00000,4660.57000,4684.83000,-0.1400,0.0000,2426.0,48.38,1.18,00:06:05:17,95.9,5h 50m,3690.0,0.04,6116.0,122.32000000000001,-254.0,-5.08,96.0,42.1,-3690.00,-73.80
05/06/2026 08:58,05/06/2026 15:00,XAUUSD,Buy,0.010,4690.08000,0.00000,4661.84000,4690.12000,-0.0800,0.0000,2828.0,28.20,0.69,00:06:02:17,92.9,5h 36m,3161.0,0.06,5989.0,59.89,-381.0,-3.81,94.0,50.4,-3161.00,-31.61
